age,gender,education,country,ethnicity,extraversion,openness
0.49788,0.48246,-0.05921,0.96082,-0.31685,-1.37639,-1.42424
-0.07854,0.48246,1.16365,0.96082,0.11440,1.74091,-0.17779
-0.95197,0.48246,1.16365,0.96082,-0.31685,1.58487,0.29338
-0.95197,-0.48246,1.16365,0.96082,-0.31685,0.47617,-0.31776
-0.95197,0.48246,1.16365,0.96082,-0.31685,1.11406,-0.84732
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.15487,0.44585
-0.95197,0.48246,1.16365,0.96082,-0.31685,0.47617,0.88309
0.49788,-0.48246,-0.05921,0.24923,-0.31685,-0.15487,0.58331
-0.95197,0.48246,1.16365,-0.28519,-0.31685,0.96248,2.15324
-0.95197,0.48246,1.16365,0.96082,-0.31685,0.47617,-0.01928
-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.15487,0.29338
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.45421,0.14143
-0.95197,0.48246,1.16365,0.96082,-0.31685,1.45421,-0.17779
1.09449,0.48246,-1.73790,0.96082,-0.31685,0.63779,-1.11902
-0.95197,-0.48246,0.45468,-0.09765,-0.31685,-0.80615,-0.58331
-0.07854,0.48246,0.45468,-0.09765,-0.31685,1.74091,-0.84732
0.49788,-0.48246,1.16365,0.96082,-0.50212,0.96248,0.14143
-0.07854,-0.48246,1.16365,0.96082,-0.31685,-1.09207,-0.84732
-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-0.69509,1.65653
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.00332,0.72330
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.43999,-0.01928
-0.95197,0.48246,1.16365,0.96082,-0.31685,1.28610,0.29338
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.47617,-0.17779
-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.15487,-0.58331
-0.95197,0.48246,1.16365,-0.28519,-0.31685,-0.15487,-0.17779
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,0.32197,1.88511
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-1.09207,0.72330
-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.30033,-0.45174
-0.07854,0.48246,-0.61113,-0.28519,-0.31685,-0.30033,0.44585
-0.95197,-0.48246,0.45468,0.96082,-0.31685,1.11406,1.06238
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,1.74091,1.43533
1.09449,-0.48246,-0.61113,-0.57009,-0.31685,-1.50796,-1.82919
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.15487,-0.31776
1.09449,-0.48246,1.98437,-0.57009,-0.31685,-0.43999,0.58331
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-1.23177,-0.71727
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.47617,-0.01928
1.09449,-0.48246,-1.73790,0.96082,-0.31685,-0.57545,0.44585
-0.95197,-0.48246,-0.61113,-0.57009,0.11440,0.00332,1.24033
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.23177,-0.17779
-0.07854,0.48246,0.45468,-0.57009,-0.31685,2.57309,2.90161
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.43999,-0.01928
-0.07854,-0.48246,0.45468,0.96082,-0.31685,1.28610,0.44585
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-2.44904,-1.27553
-0.95197,-0.48246,-1.73790,0.24923,-0.31685,-1.92173,1.65653
-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.94779,-1.11902
-0.07854,-0.48246,-1.22751,0.96082,-0.31685,0.00332,-2.39883
-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,-1.37639,-0.45174
1.82213,-0.48246,-1.43719,-0.57009,-0.31685,-0.43999,-0.58331
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.94779,0.72330
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-2.03972,-0.71727
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.23177,0.88309
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.16767,-0.17779
-0.07854,0.48246,-0.05921,-0.57009,-0.31685,0.80523,0.72330
-0.07854,-0.48246,1.16365,-0.46841,-0.31685,-0.69509,0.14143
0.49788,-0.48246,-0.05921,-0.09765,-0.31685,0.16767,1.65653
-0.95197,-0.48246,1.16365,-0.57009,-0.31685,1.28610,-1.11902
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,0.63779,-0.31776
-0.07854,0.48246,1.98437,0.96082,-0.31685,0.32197,-0.84732
-0.07854,0.48246,0.45468,-0.28519,-0.31685,-1.92173,-0.01928
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.23177,0.44585
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.47617,0.14143
-0.07854,0.48246,0.45468,-0.09765,-0.31685,-1.63340,0.72330
0.49788,-0.48246,-0.05921,-0.57009,-0.31685,-1.23177,0.14143
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.92173,1.24033
1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.09207,-0.71727
-0.95197,-0.48246,-0.61113,0.21128,-0.31685,-0.80615,-0.71727
-0.07854,-0.48246,1.16365,-0.57009,-0.31685,-0.69509,0.29338
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-0.43999,-1.11902
0.49788,-0.48246,-0.05921,-0.57009,-0.31685,-0.94779,0.14143
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.16767,0.14143
1.09449,0.48246,-1.22751,-0.09765,-0.31685,0.63779,-0.31776
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.43999,0.58331
0.49788,0.48246,0.45468,-0.57009,-0.31685,-1.76250,-0.58331
1.82213,0.48246,1.16365,-0.57009,0.11440,-0.69509,-0.71727
-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,-0.80615,-0.17779
-0.95197,0.48246,1.16365,0.96082,-0.31685,0.16767,0.29338
-0.95197,-0.48246,1.98437,0.96082,-0.31685,1.74091,1.65653
-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.15487,-0.31776
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,1.93886,1.88511
1.09449,-0.48246,-0.05921,0.21128,-0.31685,0.00332,-0.31776
-0.07854,0.48246,0.45468,0.24923,-0.31685,-0.15487,0.14143
-0.95197,-0.48246,-1.43719,-0.57009,0.11440,-1.09207,-1.42424
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.15487,1.65653
-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.94779,0.29338
-0.07854,-0.48246,-1.43719,-0.09765,-0.31685,0.32197,-0.01928
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.09207,0.44585
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.57545,0.88309
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-0.94779,1.06238
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-0.30033,1.43533
1.09449,-0.48246,-0.05921,-0.57009,-0.31685,-0.15487,-0.17779
0.49788,0.48246,0.45468,-0.57009,-0.31685,1.28610,1.43533
0.49788,-0.48246,-0.61113,-0.57009,-0.31685,-0.57545,-0.01928
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.16767,-0.97631
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.16767,1.43533
-0.95197,-0.48246,-0.61113,-0.57009,0.11440,-0.80615,0.88309
-0.07854,-0.48246,1.16365,-0.57009,-0.31685,-0.80615,-0.01928
-0.95197,-0.48246,-0.61113,-0.57009,0.11440,0.00332,-0.84732
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.15487,-0.01928
-0.07854,0.48246,-0.61113,-0.57009,-0.31685,0.32197,0.14143
-0.07854,0.48246,1.16365,-0.57009,-0.31685,0.47617,1.88511
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.30033,-0.58331
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.63340,0.29338
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-0.43999,-0.58331
-0.07854,0.48246,-0.05921,-0.09765,-0.31685,-0.43999,-0.58331
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,1.11406,0.88309
1.09449,-0.48246,-1.73790,-0.57009,-0.31685,-1.23177,-0.17779
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.30033,0.58331
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.63779,0.29338
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.30033,0.88309
1.82213,0.48246,1.98437,-0.57009,-0.31685,0.47617,0.44585
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,1.45421,0.44585
-0.95197,-0.48246,1.16365,-0.57009,-0.31685,0.32197,0.72330
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.63779,0.44585
-0.95197,-0.48246,-1.22751,0.24923,-0.31685,-1.50796,0.44585
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.11406,1.06238
0.49788,-0.48246,0.45468,-0.57009,-0.31685,0.16767,0.72330
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.43999,-0.01928
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.30033,-0.58331
-0.07854,-0.48246,0.45468,0.24923,-0.31685,-0.30033,-0.17779
-0.07854,-0.48246,-1.73790,-0.57009,-0.31685,-2.44904,-0.71727
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-2.72827,-1.27553
-0.07854,0.48246,0.45468,-0.28519,-0.31685,-1.63340,0.44585
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.96248,1.88511
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.80523,0.29338
-0.95197,-0.48246,-1.22751,-0.57009,0.12600,0.47617,-0.31776
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.37639,0.44585
-0.95197,0.48246,-1.22751,0.96082,-0.31685,-0.57545,-0.01928
1.09449,-0.48246,0.45468,0.96082,-0.31685,1.58487,1.43533
-0.95197,-0.48246,-0.05921,-0.57009,0.11440,0.00332,0.72330
-0.95197,-0.48246,-0.61113,0.24923,-0.22166,-0.94779,0.58331
1.09449,-0.48246,0.45468,-0.09765,-0.31685,0.63779,-0.45174
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,1.11406,0.58331
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.09207,0.29338
-0.95197,0.48246,-0.61113,0.24923,-0.31685,0.16767,0.58331
-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,0.16767,0.58331
0.49788,0.48246,-0.05921,0.96082,-0.31685,0.47617,-1.42424
-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,-0.57545,0.88309
-0.95197,-0.48246,-0.05921,0.24923,-0.31685,1.45421,1.43533
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.63779,-0.31776
-0.07854,0.48246,1.16365,-0.57009,-0.31685,1.28610,-0.17779
-0.95197,0.48246,-0.61113,-0.28519,-0.31685,0.16767,0.72330
-0.95197,0.48246,-0.05921,-0.57009,-0.31685,0.96248,0.29338
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,-0.30033,0.14143
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.63779,0.29338
-0.07854,-0.48246,1.98437,-0.57009,-0.31685,-2.32338,-2.21069
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.30033,-0.01928
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,1.45421,0.58331
-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.63779,1.24033
0.49788,-0.48246,-1.73790,-0.57009,-0.31685,-0.57545,0.14143
-0.95197,-0.48246,-0.61113,-0.57009,-0.22166,1.93886,1.24033
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,0.16767,1.06238
-0.95197,0.48246,0.45468,-0.28519,0.11440,-1.23177,1.06238
-0.95197,0.48246,-0.61113,-0.28519,-0.31685,-0.43999,0.44585
-0.95197,-0.48246,0.45468,0.96082,-0.31685,-0.43999,0.58331
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.09207,-0.01928
1.82213,-0.48246,1.16365,-0.57009,-0.31685,0.63779,0.58331
1.09449,0.48246,1.16365,0.96082,-0.31685,0.80523,1.24033
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.80523,0.88309
-0.07854,-0.48246,-1.22751,-0.57009,-0.31685,0.32197,0.88309
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.16767,0.44585
1.09449,0.48246,-0.61113,0.96082,-0.31685,0.00332,0.29338
0.49788,0.48246,0.45468,0.96082,-0.31685,-1.37639,-0.45174
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.80523,-1.27553
1.09449,0.48246,0.45468,0.96082,-0.31685,-1.92173,-1.42424
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.00332,-0.97631
1.09449,0.48246,0.45468,0.96082,-0.31685,1.74091,-0.01928
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.30033,-2.21069
1.82213,-0.48246,0.45468,0.96082,-0.31685,-0.57545,-0.84732
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.30033,-0.31776
1.09449,0.48246,1.16365,0.96082,-0.31685,-0.15487,1.43533
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.15487,0.44585
1.09449,0.48246,1.98437,0.96082,0.12600,-0.15487,1.24033
0.49788,0.48246,-1.43719,0.96082,-0.31685,-1.63340,-1.97495
0.49788,0.48246,0.45468,0.96082,-0.31685,-1.23177,-1.97495
-0.07854,0.48246,0.45468,0.96082,0.11440,-0.80615,-0.31776
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.69509,0.29338
0.49788,0.48246,0.45468,0.96082,-0.31685,-0.57545,-0.01928
-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.23177,-0.71727
-0.07854,0.48246,1.98437,0.96082,-0.31685,0.80523,-0.58331
1.09449,0.48246,1.16365,0.96082,-0.31685,-0.80615,-0.45174
1.09449,0.48246,0.45468,0.96082,-0.31685,0.32197,-0.31776
-0.07854,0.48246,-0.61113,0.96082,-0.31685,-0.57545,1.06238
-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.96248,-0.97631
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.15487,-0.71727
-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.80615,-1.11902
0.49788,0.48246,-1.73790,0.96082,-0.31685,0.00332,-1.11902
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.94779,-0.31776
0.49788,0.48246,-0.05921,0.96082,-0.31685,-1.09207,-0.45174
0.49788,0.48246,0.45468,0.96082,-0.31685,0.00332,-1.11902
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.43999,-0.45174
-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.15487,-1.11902
1.82213,0.48246,0.45468,0.96082,-0.31685,-0.15487,0.14143
0.49788,0.48246,-0.61113,-0.28519,-0.31685,-0.94779,-1.82919
0.49788,-0.48246,1.98437,-0.28519,-0.31685,-0.15487,0.88309
0.49788,0.48246,1.16365,0.96082,-0.31685,0.16767,0.44585
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.69509,-1.68062
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.11406,0.58331
-0.07854,0.48246,-0.61113,-0.57009,0.12600,1.45421,2.15324
0.49788,0.48246,-0.05921,-0.57009,-0.31685,-0.30033,0.72330
-0.95197,0.48246,0.45468,0.96082,-0.50212,0.16767,-1.11902
-0.95197,-0.48246,0.45468,0.96082,-0.50212,0.63779,-0.84732
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.74091,0.29338
-0.95197,0.48246,-0.61113,0.96082,0.11440,0.00332,0.14143
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-2.03972,0.44585
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.94779,-0.01928
-0.95197,-0.48246,-0.61113,-0.57009,-0.22166,1.93886,2.90161
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.47617,-0.71727
0.49788,0.48246,0.45468,-0.57009,-0.31685,0.47617,2.15324
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.96248,-0.01928
-0.95197,-0.48246,1.16365,0.96082,-0.31685,0.32197,0.88309
-0.95197,-0.48246,-0.61113,-0.28519,0.11440,-1.63340,-0.01928
-0.07854,-0.48246,-0.05921,0.96082,-0.31685,0.80523,0.29338
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.09207,0.44585
-0.07854,0.48246,1.16365,-0.57009,-0.31685,2.12700,1.24033
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-2.21069,0.72330
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.57545,1.24033
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.47617,-0.17779
-0.95197,-0.48246,-0.61113,-0.57009,0.11440,0.00332,0.58331
0.49788,0.48246,0.45468,-0.57009,-0.31685,0.47617,0.58331
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.15487,1.65653
0.49788,0.48246,-0.61113,-0.57009,-0.31685,-0.94779,1.43533
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.28610,0.14143
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,1.45421,1.43533
0.49788,-0.48246,0.45468,-0.09765,-0.31685,-0.57545,-0.97631
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.80523,1.65653
-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,-2.32338,1.06238
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.63779,1.88511
-0.07854,-0.48246,1.16365,0.96082,-0.31685,-1.23177,-0.17779
-0.07854,0.48246,0.45468,-0.28519,0.11440,0.47617,0.14143
-0.07854,0.48246,1.16365,0.21128,-0.31685,2.85950,0.72330
-0.95197,-0.48246,-1.73790,-0.28519,-0.31685,-0.80615,-0.97631
-0.95197,0.48246,-0.61113,0.96082,-0.31685,0.32197,0.29338
0.49788,0.48246,1.16365,-0.57009,-0.31685,1.93886,0.88309
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,2.32338,-2.39883
0.49788,-0.48246,0.45468,-0.57009,-0.31685,0.96248,0.58331
-0.95197,-0.48246,0.45468,-0.28519,-0.31685,1.11406,0.72330
-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,-0.15487,0.72330
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.80523,-1.68062
-0.95197,0.48246,-0.61113,-0.57009,-0.50212,-1.23177,-0.45174
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.30033,-0.31776
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.96248,-0.17779
-0.95197,0.48246,-0.61113,-0.57009,0.11440,0.80523,2.15324
-0.95197,0.48246,0.45468,-0.28519,-0.31685,0.32197,2.44904
0.49788,-0.48246,-0.61113,-0.57009,-0.31685,-1.37639,-0.17779
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.57545,1.06238
-0.95197,-0.48246,-0.05921,-0.09765,-0.31685,-1.92173,0.29338
-0.95197,-0.48246,-0.05921,0.24923,-0.31685,0.32197,1.43533
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.30033,0.14143
-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.80523,1.06238
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.80615,1.24033
-0.95197,-0.48246,0.45468,-0.57009,0.12600,-0.15487,-0.01928
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-1.09207,0.88309
-0.95197,0.48246,-0.05921,0.24923,-0.31685,-1.37639,-1.82919
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-0.30033,0.44585
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,0.32197,0.72330
1.09449,-0.48246,0.45468,-0.57009,-0.31685,-1.23177,0.44585
-0.95197,0.48246,0.45468,0.96082,-0.31685,1.58487,-0.71727
-0.95197,0.48246,0.45468,0.96082,-1.10702,0.00332,-0.45174
0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.47617,0.29338
-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,-1.92173,-0.31776
-0.95197,-0.48246,-1.22751,-0.57009,0.11440,3.27393,2.15324
0.49788,-0.48246,-1.22751,-0.57009,-1.10702,-1.37639,-0.97631
0.49788,0.48246,1.98437,-0.28519,-0.31685,-0.43999,1.24033
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,0.63779,-1.82919
-0.95197,-0.48246,-1.22751,0.24923,-0.31685,-1.23177,-1.11902
-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,1.11406,1.65653
1.09449,-0.48246,-0.61113,-0.57009,-0.31685,-0.15487,0.44585
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-1.76250,0.88309
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,-0.94779,-0.31776
-0.95197,0.48246,-0.61113,0.96082,-0.31685,2.57309,0.29338
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.94779,0.14143
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.57545,-0.97631
1.82213,-0.48246,0.45468,-0.57009,-0.31685,-2.11437,-1.11902
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,0.63779,1.24033
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.94779,1.43533
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.32197,0.58331
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,0.63779,0.58331
-0.95197,-0.48246,-0.05921,0.24923,-0.31685,0.16767,-0.31776
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.43999,0.88309
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.63340,0.44585
-0.95197,0.48246,-0.61113,-0.09765,-0.31685,0.96248,1.65653
-0.95197,0.48246,-0.61113,-0.28519,-0.31685,0.80523,1.65653
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.09207,0.58331
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.57545,0.14143
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.63779,-0.84732
0.49788,0.48246,0.45468,-0.57009,-0.31685,-0.94779,0.29338
-0.95197,0.48246,-1.73790,0.24923,-0.31685,-0.30033,-0.01928
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-1.76250,0.44585
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.63779,1.06238
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.58487,1.06238
-0.07854,0.48246,-0.05921,-0.57009,-0.31685,0.16767,0.14143
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.43999,-1.55521
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.16767,0.58331
-0.07854,-0.48246,0.45468,0.24923,-0.31685,0.16767,-0.31776
1.09449,-0.48246,0.45468,0.96082,0.11440,-0.57545,-0.01928
-0.95197,-0.48246,-1.22751,0.96082,-0.31685,1.74091,0.29338
0.49788,-0.48246,0.45468,-0.28519,-0.31685,-0.57545,0.88309
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.32197,-0.45174
-0.07854,0.48246,1.16365,0.24923,0.12600,-0.94779,0.72330
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.47617,1.65653
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.80523,-0.97631
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.47617,1.06238
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.30033,0.88309
-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.32197,0.44585
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.28610,1.43533
-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.43999,-0.31776
1.09449,0.48246,-0.61113,0.96082,-0.31685,-0.94779,1.06238
-0.07854,0.48246,1.98437,-0.57009,-0.31685,0.32197,1.65653
0.49788,0.48246,-0.05921,0.96082,-0.31685,0.47617,0.44585
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.47617,0.88309
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.32197,-0.58331
-0.95197,-0.48246,-0.61113,-0.57009,0.12600,2.12700,1.88511
1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.16767,-0.71727
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.32197,-0.17779
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.00332,0.14143
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.15487,-0.01928
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.43999,-1.27553
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.47617,0.88309
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,1.11406,-0.01928
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.80615,-0.58331
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.96248,-0.97631
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.16767,0.14143
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.00332,0.88309
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.00332,-1.11902
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.16767,-1.82919
-0.07854,0.48246,1.98437,0.96082,-0.22166,1.28610,0.58331
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.57545,-1.55521
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.80523,1.24033
-0.07854,-0.48246,1.16365,0.96082,-0.31685,-1.23177,-0.58331
-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.94779,-0.71727
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.43999,0.58331
-0.07854,0.48246,0.45468,-0.57009,-0.31685,-0.30033,1.43533
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.80523,1.24033
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.69509,-0.31776
-0.07854,0.48246,1.98437,0.96082,-0.31685,2.32338,1.43533
-0.95197,-0.48246,-1.73790,0.96082,-0.31685,-1.37639,-0.17779
-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,-1.09207,-0.84732
-0.95197,0.48246,0.45468,0.96082,-0.50212,-0.69509,-0.71727
-0.07854,0.48246,1.16365,0.21128,-0.31685,-0.30033,-1.27553
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.80523,1.43533
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.43999,0.58331
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.47617,0.72330
1.09449,-0.48246,-2.43591,0.21128,-0.31685,-0.94779,-0.01928
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,1.74091,1.65653
-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-0.57545,-0.31776
-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.63779,1.24033
0.49788,-0.48246,-0.05921,0.96082,-1.10702,0.32197,-0.17779
-0.95197,0.48246,-0.05921,0.96082,0.11440,0.00332,-0.17779
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.74091,0.58331
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.30033,-0.71727
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.45421,1.43533
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.11406,-0.58331
1.09449,0.48246,1.98437,0.96082,-0.31685,-1.23177,-0.71727
-0.07854,0.48246,1.16365,0.96082,-0.22166,-0.94779,-0.58331
-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.37639,-1.11902
