age,gender,education,country,ethnicity,neuroticism,legal highs
-0.95197,-0.48246,-1.73790,0.24923,-0.31685,-0.05188,CL2
-0.07854,-0.48246,-0.05921,0.96082,-0.31685,0.73545,CL6
-0.07854,-0.48246,-1.22751,0.96082,-0.31685,-1.05308,CL6
-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,1.37297,CL4
1.82213,-0.48246,-1.43719,-0.57009,-0.31685,0.52135,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.37297,CL6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,CL2
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.55078,CL3
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.41667,CL6
-0.07854,0.48246,-0.05921,-0.57009,-0.31685,2.28554,CL0
-0.07854,-0.48246,1.16365,-0.46841,-0.31685,0.62967,CL6
0.49788,-0.48246,-0.05921,-0.09765,-0.31685,-1.32828,CL3
-0.95197,-0.48246,1.16365,-0.57009,-0.31685,0.41667,CL3
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,1.37297,CL3
-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.05188,CL0
-0.07854,0.48246,0.45468,-0.28519,-0.31685,0.31287,CL0
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.52135,CL3
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.92104,CL3
-0.07854,0.48246,0.45468,-0.09765,-0.31685,1.60383,CL0
0.49788,-0.48246,-0.05921,-0.57009,-0.31685,0.41667,CL3
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.98437,CL4
1.09449,-0.48246,0.45468,0.96082,-0.31685,0.22393,CL0
-0.95197,-0.48246,-0.61113,0.21128,-0.31685,1.60383,CL3
-0.07854,-0.48246,1.16365,-0.57009,-0.31685,0.22393,CL5
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-2.75696,CL0
0.49788,-0.48246,-0.05921,-0.57009,-0.31685,1.83990,CL5
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.13606,CL2
1.09449,0.48246,-1.22751,-0.09765,-0.31685,-0.58016,CL0
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,1.23461,CL4
0.49788,0.48246,0.45468,-0.57009,-0.31685,1.72012,CL1
1.82213,0.48246,1.16365,-0.57009,0.11440,0.31287,CL0
-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,0.52135,CL3
-0.95197,0.48246,1.16365,0.96082,-0.31685,0.41667,CL3
-0.95197,-0.48246,1.98437,0.96082,-0.31685,-0.92104,CL3
-0.95197,0.48246,-0.61113,0.96082,-0.31685,0.22393,CL2
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.62967,CL6
1.09449,-0.48246,-0.05921,0.21128,-0.31685,-0.46725,CL3
-0.07854,0.48246,0.45468,0.24923,-0.31685,0.62967,CL2
-0.95197,-0.48246,-1.43719,-0.57009,0.11440,0.82562,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.04257,CL3
-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.14882,CL0
-0.07854,-0.48246,-1.43719,-0.09765,-0.31685,-0.34799,CL3
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,CL5
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.34799,CL3
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,0.52135,CL2
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,0.82562,CL4
1.09449,-0.48246,-0.05921,-0.57009,-0.31685,0.41667,CL0
0.49788,0.48246,0.45468,-0.57009,-0.31685,-1.19430,CL0
0.49788,-0.48246,-0.61113,-0.57009,-0.31685,0.13606,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,CL2
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.41667,CL2
-0.95197,-0.48246,-0.61113,-0.57009,0.11440,0.04257,CL2
-0.07854,-0.48246,1.16365,-0.57009,-0.31685,0.31287,CL1
-0.95197,-0.48246,-0.61113,-0.57009,0.11440,-1.43907,CL4
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.82562,CL5
-0.07854,0.48246,-0.61113,-0.57009,-0.31685,-0.46725,CL0
-0.07854,0.48246,1.16365,-0.57009,-0.31685,2.12700,CL4
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,CL2
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,1.72012,CL0
-0.07854,0.48246,-0.05921,-0.09765,-0.31685,0.41667,CL4
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-0.46725,CL3
1.09449,-0.48246,-1.73790,-0.57009,-0.31685,-0.14882,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,CL4
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.05308,CL5
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.23461,CL2
1.82213,0.48246,1.98437,-0.57009,-0.31685,-0.34799,CL5
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,-1.19430,CL3
-0.95197,-0.48246,1.16365,-0.57009,-0.31685,-2.21844,CL2
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.62967,CL4
-0.95197,-0.48246,-1.22751,0.24923,-0.31685,1.60383,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-2.75696,CL3
0.49788,-0.48246,0.45468,-0.57009,-0.31685,0.31287,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.91093,CL5
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.52135,CL3
-0.07854,-0.48246,0.45468,0.24923,-0.31685,-0.92104,CL0
-0.07854,-0.48246,-1.73790,-0.57009,-0.31685,-0.34799,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,2.12700,CL6
-0.07854,0.48246,0.45468,-0.28519,-0.31685,0.13606,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.31287,CL4
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.67825,CL2
-0.95197,-0.48246,-1.22751,-0.57009,0.12600,0.41667,CL3
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,CL2
-0.95197,0.48246,-1.22751,0.96082,-0.31685,-1.05308,CL2
1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.46725,CL0
-0.95197,-0.48246,-0.05921,-0.57009,0.11440,0.13606,CL3
-0.95197,-0.48246,-0.61113,0.24923,-0.22166,-1.55078,CL5
1.09449,-0.48246,0.45468,-0.09765,-0.31685,-1.05308,CL1
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,-1.43907,CL4
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.24649,CL3
-0.95197,0.48246,-0.61113,0.24923,-0.31685,0.91093,CL2
-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,-0.24649,CL4
0.49788,0.48246,-0.05921,0.96082,-0.31685,0.73545,CL0
-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,1.23461,CL5
-0.95197,-0.48246,-0.05921,0.24923,-0.31685,-0.14882,CL4
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,CL5
-0.07854,0.48246,1.16365,-0.57009,-0.31685,0.31287,CL0
-0.95197,0.48246,-0.61113,-0.28519,-0.31685,-1.32828,CL0
-0.95197,0.48246,-0.05921,-0.57009,-0.31685,1.02119,CL3
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,1.02119,CL6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,CL3
-0.07854,-0.48246,1.98437,-0.57009,-0.31685,-0.46725,CL0
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.91093,CL5
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.62967,CL3
-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.52135,CL2
0.49788,-0.48246,-1.73790,-0.57009,-0.31685,1.13281,CL2
-0.95197,-0.48246,-0.61113,-0.57009,-0.22166,-1.05308,CL3
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,0.13606,CL3
-0.95197,0.48246,0.45468,-0.28519,0.11440,1.02119,CL0
-0.95197,0.48246,-0.61113,-0.28519,-0.31685,1.60383,CL0
-0.95197,-0.48246,0.45468,0.96082,-0.31685,0.73545,CL5
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.04257,CL0
1.82213,-0.48246,1.16365,-0.57009,-0.31685,0.13606,CL0
1.09449,0.48246,1.16365,0.96082,-0.31685,-1.69163,CL0
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.04257,CL0
-0.07854,-0.48246,-1.22751,-0.57009,-0.31685,0.31287,CL4
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.05188,CL0
1.09449,0.48246,-0.61113,0.96082,-0.31685,0.41667,CL0
0.49788,0.48246,0.45468,0.96082,-0.31685,1.02119,CL0
-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.32828,CL0
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.92104,CL0
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.52135,CL0
1.09449,0.48246,0.45468,0.96082,-0.31685,-1.32828,CL0
1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.32828,CL0
1.82213,-0.48246,0.45468,0.96082,-0.31685,0.13606,CL0
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.58016,CL0
1.09449,0.48246,1.16365,0.96082,-0.31685,-0.46725,CL0
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.92104,CL0
1.09449,0.48246,1.98437,0.96082,0.12600,0.73545,CL0
0.49788,0.48246,-1.43719,0.96082,-0.31685,0.31287,CL0
0.49788,0.48246,0.45468,0.96082,-0.31685,-0.34799,CL0
-0.07854,0.48246,0.45468,0.96082,0.11440,0.04257,CL0
1.09449,0.48246,0.45468,0.96082,-0.31685,1.37297,CL0
0.49788,0.48246,0.45468,0.96082,-0.31685,-1.05308,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.49158,CL0
-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.92104,CL0
1.09449,0.48246,1.16365,0.96082,-0.31685,-0.34799,CL0
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.67825,CL0
-0.07854,0.48246,-0.61113,0.96082,-0.31685,1.49158,CL0
-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.31287,CL0
1.09449,0.48246,0.45468,0.96082,-0.31685,0.04257,CL0
-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.34799,CL0
0.49788,0.48246,-1.73790,0.96082,-0.31685,-0.79151,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.83990,CL0
0.49788,0.48246,-0.05921,0.96082,-0.31685,0.13606,CL0
0.49788,0.48246,0.45468,0.96082,-0.31685,0.41667,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.05188,CL0
-0.07854,0.48246,-0.05921,0.96082,-0.31685,-1.32828,CL0
1.82213,0.48246,0.45468,0.96082,-0.31685,-0.14882,CL0
0.49788,0.48246,-0.61113,-0.28519,-0.31685,1.72012,CL0
0.49788,-0.48246,1.98437,-0.28519,-0.31685,1.72012,CL0
0.49788,0.48246,1.16365,0.96082,-0.31685,-1.05308,CL1
1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.69163,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.46725,CL4
-0.07854,0.48246,-0.61113,-0.57009,0.12600,-0.05188,CL0
0.49788,0.48246,-0.05921,-0.57009,-0.31685,-1.19430,CL0
-0.95197,0.48246,0.45468,0.96082,-0.50212,0.62967,CL0
-0.95197,-0.48246,0.45468,0.96082,-0.50212,0.82562,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.32828,CL2
-0.95197,0.48246,-0.61113,0.96082,0.11440,-1.43907,CL5
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.82562,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.98437,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.22166,-1.86962,CL6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.73545,CL0
0.49788,0.48246,0.45468,-0.57009,-0.31685,-0.58016,CL2
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.05188,CL3
-0.95197,-0.48246,1.16365,0.96082,-0.31685,-0.46725,CL5
-0.95197,-0.48246,-0.61113,-0.28519,0.11440,1.13281,CL6
-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.24649,CL3
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,1.83990,CL2
-0.07854,0.48246,1.16365,-0.57009,-0.31685,0.73545,CL2
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.83990,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.04257,CL3
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.34799,CL0
-0.95197,-0.48246,-0.61113,-0.57009,0.11440,-0.34799,CL3
0.49788,0.48246,0.45468,-0.57009,-0.31685,-2.05048,CL3
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.91093,CL3
0.49788,0.48246,-0.61113,-0.57009,-0.31685,-0.58016,CL2
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.22393,CL0
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-0.67825,CL2
0.49788,-0.48246,0.45468,-0.09765,-0.31685,-0.05188,CL6
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.46725,CL3
-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,2.61139,CL0
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.34799,CL3
-0.07854,-0.48246,1.16365,0.96082,-0.31685,-0.92104,CL0
-0.07854,0.48246,0.45468,-0.28519,0.11440,-0.34799,CL0
-0.07854,0.48246,1.16365,0.21128,-0.31685,-1.43907,CL0
-0.95197,-0.48246,-1.73790,-0.28519,-0.31685,0.52135,CL3
-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.24649,CL0
0.49788,0.48246,1.16365,-0.57009,-0.31685,-1.05308,CL2
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.32828,CL3
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.92104,CL0
-0.95197,-0.48246,0.45468,-0.28519,-0.31685,-1.86962,CL2
-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,-0.92104,CL3
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.04257,CL0
-0.95197,0.48246,-0.61113,-0.57009,-0.50212,0.41667,CL2
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.67825,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,CL4
-0.95197,0.48246,-0.61113,-0.57009,0.11440,-0.46725,CL3
-0.95197,0.48246,0.45468,-0.28519,-0.31685,0.22393,CL0
0.49788,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,CL3
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.41667,CL3
-0.95197,-0.48246,-0.05921,-0.09765,-0.31685,0.62967,CL4
-0.95197,-0.48246,-0.05921,0.24923,-0.31685,-0.92104,CL4
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.32828,CL3
-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.67825,CL3
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.83990,CL0
-0.95197,-0.48246,0.45468,-0.57009,0.12600,1.49158,CL3
0.49788,-0.48246,0.45468,-0.57009,-0.31685,1.23461,CL5
-0.95197,0.48246,-0.05921,0.24923,-0.31685,1.83990,CL3
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.41667,CL2
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-2.52197,CL3
1.09449,-0.48246,0.45468,-0.57009,-0.31685,1.23461,CL0
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.04257,CL0
-0.95197,0.48246,0.45468,0.96082,-1.10702,0.13606,CL2
0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.13606,CL6
-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,1.72012,CL3
-0.95197,-0.48246,-1.22751,-0.57009,0.11440,-0.58016,CL3
0.49788,-0.48246,-1.22751,-0.57009,-1.10702,0.73545,CL0
0.49788,0.48246,1.98437,-0.28519,-0.31685,-0.34799,CL4
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,0.22393,CL3
-0.95197,-0.48246,-1.22751,0.24923,-0.31685,1.37297,CL3
-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,0.82562,CL5
1.09449,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,CL0
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.73545,CL3
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,1.13281,CL0
-0.95197,0.48246,-0.61113,0.96082,-0.31685,-1.05308,CL3
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-2.05048,CL6
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.41667,CL0
1.82213,-0.48246,0.45468,-0.57009,-0.31685,1.72012,CL0
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,-0.58016,CL2
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,CL6
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-0.14882,CL4
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-1.69163,CL0
-0.95197,-0.48246,-0.05921,0.24923,-0.31685,0.41667,CL4
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.43907,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.46725,CL6
-0.95197,0.48246,-0.61113,-0.09765,-0.31685,0.52135,CL0
-0.95197,0.48246,-0.61113,-0.28519,-0.31685,-1.05308,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,CL6
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.31287,CL0
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.82562,CL3
0.49788,0.48246,0.45468,-0.57009,-0.31685,-0.05188,CL0
-0.95197,0.48246,-1.73790,0.24923,-0.31685,0.13606,CL0
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,0.22393,CL5
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.49158,CL5
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,CL3
-0.07854,0.48246,-0.05921,-0.57009,-0.31685,2.46262,CL3
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.58016,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.23461,CL3
-0.07854,-0.48246,0.45468,0.24923,-0.31685,1.13281,CL3
1.09449,-0.48246,0.45468,0.96082,0.11440,-0.58016,CL0
-0.95197,-0.48246,-1.22751,0.96082,-0.31685,-1.05308,CL2
0.49788,-0.48246,0.45468,-0.28519,-0.31685,1.49158,CL2
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.62967,CL0
-0.07854,0.48246,1.16365,0.24923,0.12600,1.49158,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.58016,CL3
-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.19430,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.05308,CL3
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.32828,CL2
-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.67825,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.55078,CL2
-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.24649,CL0
1.09449,0.48246,-0.61113,0.96082,-0.31685,-0.05188,CL3
-0.07854,0.48246,1.98437,-0.57009,-0.31685,0.52135,CL0
0.49788,0.48246,-0.05921,0.96082,-0.31685,0.62967,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,CL4
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.82562,CL3
-0.95197,-0.48246,-0.61113,-0.57009,0.12600,-0.46725,CL3
1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.37297,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.73545,CL0
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.41667,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.72012,CL0
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.58016,CL0
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.79151,CL2
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.82562,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.02119,CL2
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.62967,CL0
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.91093,CL0
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.41667,CL0
-0.95197,0.48246,0.45468,0.96082,-0.31685,-2.42317,CL0
-0.07854,0.48246,1.98437,0.96082,-0.22166,1.60383,CL0
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.79151,CL3
-0.07854,-0.48246,1.16365,0.96082,-0.31685,1.37297,CL0
-0.07854,0.48246,1.98437,0.96082,-0.31685,-2.21844,CL0
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.58016,CL0
-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.41667,CL2
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.02119,CL0
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.02119,CL2
-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.34799,CL0
-0.95197,-0.48246,-1.73790,0.96082,-0.31685,1.83990,CL3
-0.95197,-0.48246,-0.61113,-0.09765,-0.31685,-1.19430,CL0
-0.95197,0.48246,0.45468,0.96082,-0.50212,0.91093,CL0
-0.07854,0.48246,1.16365,0.21128,-0.31685,-0.14882,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.34799,CL3
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,CL0
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,CL6
1.09449,-0.48246,-2.43591,0.21128,-0.31685,-0.05188,CL3
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-0.79151,CL3
-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.62967,CL1
-0.07854,0.48246,0.45468,-0.57009,-0.31685,-0.24649,CL0
0.49788,-0.48246,-0.05921,0.96082,-1.10702,0.31287,CL2
-0.95197,0.48246,-0.05921,0.96082,0.11440,0.04257,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.92104,CL3
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.73545,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,CL0
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.23461,CL0
1.09449,0.48246,1.98437,0.96082,-0.31685,-1.05308,CL0
-0.07854,0.48246,1.16365,0.96082,-0.22166,0.31287,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.41667,CL0
1.82213,0.48246,1.16365,0.96082,-0.31685,-0.79151,CL0
1.82213,0.48246,-0.05921,0.96082,-0.31685,-0.79151,CL0
-0.95197,-0.48246,-1.73790,-0.57009,-0.31685,1.23461,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.86962,CL2
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.67825,CL4
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.14882,CL0
1.09449,0.48246,1.16365,0.96082,-0.31685,-1.19430,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,1.02119,CL0
0.49788,0.48246,1.98437,0.96082,-0.31685,-0.46725,CL0
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.67825,CL0
1.09449,0.48246,1.16365,0.96082,-0.31685,-1.43907,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.67825,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.04257,CL0
-0.07854,0.48246,0.45468,-0.57009,-1.10702,-1.19430,CL0
-0.95197,0.48246,1.16365,0.96082,-0.50212,-0.58016,CL0
-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.05308,CL3
-0.07854,0.48246,1.98437,0.96082,-0.31685,-1.05308,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,CL4
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.31287,CL0
-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.46725,CL0
-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,0.73545,CL6
1.09449,0.48246,1.16365,0.96082,-0.31685,-2.05048,CL0
-0.07854,0.48246,1.98437,0.96082,-0.31685,0.52135,CL2
-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.32828,CL0
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.92104,CL3
0.49788,0.48246,1.98437,0.96082,-0.31685,-2.05048,CL0
1.82213,-0.48246,1.16365,0.96082,-0.31685,0.13606,CL0
-0.07854,-0.48246,1.16365,0.96082,-0.31685,0.13606,CL2
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.19430,CL0
-0.07854,-0.48246,1.16365,0.96082,-0.31685,-2.75696,CL0
-0.07854,0.48246,-0.61113,-0.57009,1.90725,0.73545,CL0
-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.58016,CL0
1.82213,0.48246,0.45468,-0.57009,-0.31685,-1.86962,CL4
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.14882,CL0
-0.95197,0.48246,0.45468,0.96082,-0.31685,0.31287,CL0
2.59171,-0.48246,0.45468,0.96082,-0.31685,-1.86962,CL0
1.82213,-0.48246,1.16365,0.96082,-0.31685,-0.79151,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,CL3
-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.24649,CL0
1.09449,-0.48246,-0.61113,0.24923,0.11440,1.02119,CL6
-0.07854,0.48246,-0.61113,-0.57009,-0.31685,2.46262,CL3
-0.07854,-0.48246,-0.05921,0.24923,-0.31685,-0.34799,CL2
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.92104,CL3
0.49788,0.48246,-0.05921,-0.57009,-0.31685,-0.05188,CL0
-0.07854,0.48246,-0.61113,-0.57009,0.11440,1.37297,CL2
1.09449,0.48246,0.45468,-0.57009,-0.31685,1.60383,CL0
1.09449,0.48246,1.98437,0.96082,-0.31685,-0.92104,CL0
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.24649,CL5
0.49788,-0.48246,-0.05921,-0.57009,-0.31685,0.52135,CL2
-0.07854,0.48246,1.98437,0.96082,-0.31685,-1.05308,CL0
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.19430,CL0
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.05188,CL0
-0.95197,-0.48246,0.45468,-0.09765,-0.31685,0.73545,CL5
-0.07854,0.48246,-0.61113,-0.57009,-0.31685,-0.46725,CL0
-0.07854,0.48246,1.98437,0.96082,-0.31685,1.37297,CL2
-0.95197,0.48246,1.16365,0.96082,-0.31685,-0.05188,CL0
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.49158,CL3
